Date,Borough,Num of Noise Complaints,is_holiday,Weekday,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),Population,Home Value,House Income
2022-06-18,BROOKLYN,984,False,Weekend,66.5,75.0,58.0,0.0,44555.0,543800.0,40734.0
2022-06-18,MANHATTAN,894,False,Weekend,66.5,75.0,58.0,0.0,87199.0,602400.0,41556.0
2022-06-18,QUEENS,699,False,Weekend,66.5,75.0,58.0,0.0,22481.0,442900.0,56735.0
2022-06-18,STATEN ISLAND,116,False,Weekend,66.5,75.0,58.0,0.0,8395.0,437500.0,75807.0
2022-06-19,BRONX,2649,True,Weekend,63.5,73.0,54.0,0.0,33601.0,391300.0,44012.0
2022-06-19,BROOKLYN,1307,True,Weekend,63.5,73.0,54.0,0.0,44555.0,543800.0,40372.0
2022-06-19,MANHATTAN,1032,True,Weekend,63.5,73.0,54.0,0.0,89201.0,445900.0,41556.0
2022-06-19,QUEENS,1192,True,Weekend,63.5,73.0,54.0,0.0,27290.0,442900.0,56735.0
2022-06-19,STATEN ISLAND,115,True,Weekend,63.5,73.0,54.0,0.0,9819.0,414600.0,61925.0
2022-06-20,BRONX,659,True,Weekday,67.5,78.0,57.0,0.0,66425.0,391300.0,25979.0
2022-06-20,BROOKLYN,628,True,Weekday,67.5,78.0,57.0,0.0,47796.0,543800.0,40734.0
2022-06-20,MANHATTAN,674,True,Weekday,67.5,78.0,57.0,0.0,87199.0,672800.0,43107.0
2022-06-20,QUEENS,504,True,Weekday,67.5,78.0,57.0,0.0,21345.0,448200.0,56735.0
2022-06-20,STATEN ISLAND,44,True,Weekday,67.5,78.0,57.0,0.0,9819.0,415300.0,70758.0
2022-06-21,BRONX,262,False,Weekday,71.5,80.0,63.0,0.06,57907.0,391300.0,26754.0
2022-06-21,BROOKLYN,365,False,Weekday,71.5,80.0,63.0,0.06,44555.0,582300.0,42922.0
2022-06-21,MANHATTAN,506,False,Weekday,71.5,80.0,63.0,0.06,88200.0,808600.0,66599.0
2022-06-21,QUEENS,244,False,Weekday,71.5,80.0,63.0,0.06,22201.0,480900.0,56608.0
2022-06-21,STATEN ISLAND,30,False,Weekday,71.5,80.0,63.0,0.06,8059.0,437500.0,75807.0
2022-06-22,BRONX,200,False,Weekday,64.5,67.0,62.0,0.02,60537.0,388600.0,30288.0
2022-06-22,BROOKLYN,334,False,Weekday,64.5,67.0,62.0,0.02,47796.0,613000.0,43996.0
2022-06-22,MANHATTAN,354,False,Weekday,64.5,67.0,62.0,0.02,89201.0,672800.0,59929.0
2022-06-22,QUEENS,221,False,Weekday,64.5,67.0,62.0,0.02,27290.0,447200.0,53041.0
2022-06-22,STATEN ISLAND,21,False,Weekday,64.5,67.0,62.0,0.02,8395.0,450200.0,75807.0
2022-06-23,BRONX,298,False,Weekday,67.5,74.0,61.0,0.08,56801.5,388600.0,25979.0
2022-06-23,BROOKLYN,452,False,Weekday,67.5,74.0,61.0,0.08,43531.5,582300.0,42922.0
2022-06-23,MANHATTAN,457,False,Weekday,67.5,74.0,61.0,0.08,86722.0,787000.0,66599.0
2022-06-23,QUEENS,287,False,Weekday,67.5,74.0,61.0,0.08,27290.0,442900.0,55129.0
2022-06-23,STATEN ISLAND,44,False,Weekday,67.5,74.0,61.0,0.08,10852.0,414950.0,66341.5
2022-06-24,BRONX,621,False,Weekday,72.0,81.0,63.0,0.0,57907.0,391300.0,26754.0
2022-06-24,BROOKLYN,737,False,Weekday,72.0,81.0,63.0,0.0,46966.0,551900.0,41639.0
2022-06-24,MANHATTAN,647,False,Weekday,72.0,81.0,63.0,0.0,87199.0,672800.0,59929.0
2022-06-24,QUEENS,408,False,Weekday,72.0,81.0,63.0,0.0,27290.0,458400.0,53041.0
2022-06-24,STATEN ISLAND,62,False,Weekday,72.0,81.0,63.0,0.0,9819.0,426400.0,73282.5
2022-06-25,BRONX,1167,False,Weekend,79.5,90.0,69.0,0.0,63167.0,388600.0,25979.0
2022-06-25,BROOKLYN,1103,False,Weekend,79.5,90.0,69.0,0.0,44555.0,543800.0,42170.0
2022-06-25,MANHATTAN,1045,False,Weekend,79.5,90.0,69.0,0.0,89201.0,616300.0,42721.0
2022-06-25,QUEENS,822,False,Weekend,79.5,90.0,69.0,0.0,25324.0,442900.0,56608.0
2022-06-25,STATEN ISLAND,107,False,Weekend,79.5,90.0,69.0,0.0,7723.0,437500.0,75807.0
2022-06-26,BRONX,1404,False,Weekend,81.5,89.0,74.0,0.0,57907.0,391300.0,25979.0
2022-06-26,BROOKLYN,976,False,Weekend,81.5,89.0,74.0,0.0,40566.0,543800.0,42922.0
2022-06-26,MANHATTAN,959,False,Weekend,81.5,89.0,74.0,0.0,89201.0,535600.0,42721.0
2022-06-26,QUEENS,1121,False,Weekend,81.5,89.0,74.0,0.0,27290.0,464500.0,56333.5
2022-06-26,STATEN ISLAND,113,False,Weekend,81.5,89.0,74.0,0.0,10852.0,415300.0,70758.0
2022-06-27,BRONX,479,False,Weekday,73.0,77.0,69.0,0.29,43567.0,391300.0,35866.0
2022-06-27,BROOKLYN,312,False,Weekday,73.0,77.0,69.0,0.29,40566.0,546300.0,42170.0
2022-06-27,MANHATTAN,348,False,Weekday,73.0,77.0,69.0,0.29,87199.0,672800.0,42721.0
2022-06-27,QUEENS,298,False,Weekday,73.0,77.0,69.0,0.29,22481.0,480900.0,57525.0
2022-06-27,STATEN ISLAND,35,False,Weekday,73.0,77.0,69.0,0.29,9819.0,437500.0,75807.0
2022-06-28,BRONX,502,False,Weekday,72.5,79.0,66.0,0.0,43567.0,391300.0,36048.0
2022-06-28,BROOKLYN,431,False,Weekday,72.5,79.0,66.0,0.0,46966.0,598000.0,43398.0
2022-06-28,MANHATTAN,402,False,Weekday,72.5,79.0,66.0,0.0,89201.0,672800.0,43107.0
2022-06-28,QUEENS,317,False,Weekday,72.5,79.0,66.0,0.0,22201.0,480900.0,56059.0
2022-06-28,STATEN ISLAND,33,False,Weekday,72.5,79.0,66.0,0.0,10852.0,414600.0,61925.0
2022-06-29,BRONX,455,False,Weekday,75.0,84.0,66.0,0.0,57907.0,391300.0,26754.0
2022-06-29,BROOKLYN,406,False,Weekday,75.0,84.0,66.0,0.0,49459.5,551900.0,40734.0
2022-06-29,MANHATTAN,457,False,Weekday,75.0,84.0,66.0,0.0,87199.0,602400.0,41171.0
2022-06-29,QUEENS,305,False,Weekday,75.0,84.0,66.0,0.0,22783.0,495800.0,57474.0
2022-06-29,STATEN ISLAND,37,False,Weekday,75.0,84.0,66.0,0.0,7723.0,450200.0,77242.0
2022-06-30,BRONX,414,False,Weekday,77.5,86.0,69.0,0.0,51207.0,386600.0,30288.0
2022-06-30,BROOKLYN,442,False,Weekday,77.5,86.0,69.0,0.0,49746.0,551900.0,42922.0
2022-06-30,MANHATTAN,452,False,Weekday,77.5,86.0,69.0,0.0,89201.0,650200.0,42721.0
2022-06-30,QUEENS,304,False,Weekday,77.5,86.0,69.0,0.0,22632.0,462500.0,56724.0
2022-06-30,STATEN ISLAND,46,False,Weekday,77.5,86.0,69.0,0.0,10335.5,415300.0,70758.0
2022-07-01,BRONX,732,False,Weekday,82.0,91.0,73.0,0.0,51207.0,391300.0,30288.0
2022-07-01,BROOKLYN,466,False,Weekday,82.0,91.0,73.0,0.0,46966.0,551900.0,41328.0
2022-07-01,MANHATTAN,457,False,Weekday,82.0,91.0,73.0,0.0,87199.0,445900.0,41171.0
2022-07-01,QUEENS,325,False,Weekday,82.0,91.0,73.0,0.0,25886.0,448200.0,56059.0
2022-07-01,STATEN ISLAND,36,False,Weekday,82.0,91.0,73.0,0.0,7723.0,437500.0,75807.0
2022-07-02,BRONX,872,False,Weekend,80.0,87.0,73.0,0.0,63167.0,391300.0,25979.0
2022-07-02,BROOKLYN,564,False,Weekend,80.0,87.0,73.0,0.0,42508.0,543800.0,40734.0
2022-07-02,MANHATTAN,471,False,Weekend,80.0,87.0,73.0,0.0,89201.0,535600.0,41171.0
2022-07-02,QUEENS,529,False,Weekend,80.0,87.0,73.0,0.0,27290.0,448200.0,56608.0
2022-07-02,STATEN ISLAND,65,False,Weekend,80.0,87.0,73.0,0.0,7184.0,437500.0,77242.0
2022-07-03,BRONX,1164,False,Weekend,80.5,88.0,73.0,0.0,66425.0,391300.0,25979.0
2022-07-03,BROOKLYN,872,False,Weekend,80.5,88.0,73.0,0.0,39209.0,533400.0,40734.0
2022-07-03,MANHATTAN,762,False,Weekend,80.5,88.0,73.0,0.0,87199.0,422100.0,41171.0
2022-07-03,QUEENS,885,False,Weekend,80.5,88.0,73.0,0.0,25324.0,442900.0,56735.0
2022-07-03,STATEN ISLAND,131,False,Weekend,80.5,88.0,73.0,0.0,10852.0,437500.0,75807.0
2022-07-04,BRONX,2325,True,Weekday,75.0,85.0,65.0,0.0,33601.0,391300.0,44012.0
2022-07-04,BROOKLYN,1190,True,Weekday,75.0,85.0,65.0,0.0,44555.0,543800.0,41328.0
2022-07-04,MANHATTAN,925,True,Weekday,75.0,85.0,65.0,0.0,87199.0,422100.0,37872.0
2022-07-04,QUEENS,1007,True,Weekday,75.0,85.0,65.0,0.0,25324.0,442900.0,56735.0
2022-07-04,STATEN ISLAND,178,True,Weekday,75.0,85.0,65.0,0.0,7481.0,437500.0,77242.0
2022-07-05,BRONX,762,False,Weekday,78.5,87.0,70.0,0.09,64796.0,391300.0,25979.0
2022-07-05,BROOKLYN,567,False,Weekday,78.5,87.0,70.0,0.09,45760.5,543800.0,40734.0
2022-07-05,MANHATTAN,663,False,Weekday,78.5,87.0,70.0,0.09,89201.0,422100.0,41171.0
2022-07-05,QUEENS,412,False,Weekday,78.5,87.0,70.0,0.09,25886.0,447200.0,56735.0
2022-07-05,STATEN ISLAND,50,False,Weekday,78.5,87.0,70.0,0.09,9819.0,414600.0,61925.0
2022-07-06,BRONX,655,False,Weekday,78.0,85.0,71.0,0.0,33601.0,391300.0,44012.0
2022-07-06,BROOKLYN,299,False,Weekday,78.0,85.0,71.0,0.0,49746.0,543800.0,40734.0
2022-07-06,MANHATTAN,317,False,Weekday,78.0,85.0,71.0,0.0,89201.0,716100.0,59929.0
2022-07-06,QUEENS,209,False,Weekday,78.0,85.0,71.0,0.0,27290.0,433600.0,55492.0
2022-07-06,STATEN ISLAND,25,False,Weekday,78.0,85.0,71.0,0.0,10852.0,437500.0,75807.0
2022-07-07,BRONX,1014,False,Weekday,76.5,84.0,69.0,0.0,33601.0,391300.0,44012.0
2022-07-07,BROOKLYN,321,False,Weekday,76.5,84.0,69.0,0.0,45760.5,551900.0,42922.0
2022-07-07,MANHATTAN,467,False,Weekday,76.5,84.0,69.0,0.0,86722.0,787000.0,66599.0
2022-07-07,QUEENS,236,False,Weekday,76.5,84.0,69.0,0.0,22783.0,448200.0,55129.0
2022-07-07,STATEN ISLAND,24,False,Weekday,76.5,84.0,69.0,0.0,8395.0,437500.0,75807.0
2022-07-08,BRONX,571,False,Weekday,75.5,83.0,68.0,0.24,51207.0,391300.0,33776.0
2022-07-08,BROOKLYN,458,False,Weekday,75.5,83.0,68.0,0.24,47796.0,598800.0,43595.0
2022-07-08,MANHATTAN,432,False,Weekday,75.5,83.0,68.0,0.24,89201.0,672800.0,51518.0
2022-07-08,QUEENS,319,False,Weekday,75.5,83.0,68.0,0.24,27290.0,442900.0,55129.0
2022-07-08,STATEN ISLAND,33,False,Weekday,75.5,83.0,68.0,0.24,7723.0,437500.0,77242.0
2022-07-09,BRONX,1768,False,Weekend,78.0,85.0,71.0,0.0,33601.0,391300.0,44012.0
2022-07-09,BROOKLYN,822,False,Weekend,78.0,85.0,71.0,0.0,46966.0,551900.0,42922.0
2022-07-09,MANHATTAN,781,False,Weekend,78.0,85.0,71.0,0.0,89201.0,535600.0,41556.0
2022-07-09,QUEENS,696,False,Weekend,78.0,85.0,71.0,0.0,28295.0,447200.0,53041.0
2022-07-09,STATEN ISLAND,85,False,Weekend,78.0,85.0,71.0,0.0,8395.0,415300.0,70758.0
2022-07-10,BRONX,2485,False,Weekend,75.0,83.0,67.0,0.0,33601.0,391300.0,44012.0
2022-07-10,BROOKLYN,843,False,Weekend,75.0,83.0,67.0,0.0,42508.0,543800.0,42170.0
2022-07-10,MANHATTAN,928,False,Weekend,75.0,83.0,67.0,0.0,89201.0,535600.0,42721.0
2022-07-10,QUEENS,821,False,Weekend,75.0,83.0,67.0,0.0,25886.0,442900.0,56608.0
2022-07-10,STATEN ISLAND,68,False,Weekend,75.0,83.0,67.0,0.0,8395.0,437500.0,75807.0
2022-07-11,BRONX,488,False,Weekday,76.0,85.0,67.0,0.0,60537.0,388600.0,25979.0
2022-07-11,BROOKLYN,358,False,Weekday,76.0,85.0,67.0,0.0,49746.0,551900.0,40734.0
2022-07-11,MANHATTAN,416,False,Weekday,76.0,85.0,67.0,0.0,92116.0,643650.0,42721.0
2022-07-11,QUEENS,290,False,Weekday,76.0,85.0,67.0,0.0,27290.0,447200.0,55492.0
2022-07-11,STATEN ISLAND,22,False,Weekday,76.0,85.0,67.0,0.0,8059.0,426400.0,73282.5
2022-07-12,BRONX,260,False,Weekday,80.0,90.0,70.0,0.0,63167.0,388600.0,25979.0
2022-07-12,BROOKLYN,323,False,Weekday,80.0,90.0,70.0,0.0,47796.0,551900.0,41639.0
2022-07-12,MANHATTAN,393,False,Weekday,80.0,90.0,70.0,0.0,86722.0,602400.0,41556.0
2022-07-12,QUEENS,220,False,Weekday,80.0,90.0,70.0,0.0,27290.0,427000.0,57104.5
2022-07-12,STATEN ISLAND,16,False,Weekday,80.0,90.0,70.0,0.0,9819.0,415300.0,70758.0
2022-07-13,BRONX,713,False,Weekday,82.5,91.0,74.0,0.0,33601.0,391300.0,44012.0
2022-07-13,BROOKLYN,328,False,Weekday,82.5,91.0,74.0,0.0,44555.0,551900.0,43160.0
2022-07-13,MANHATTAN,379,False,Weekday,82.5,91.0,74.0,0.0,92116.0,716100.0,59929.0
2022-07-13,QUEENS,249,False,Weekday,82.5,91.0,74.0,0.0,34042.0,442900.0,56059.0
2022-07-13,STATEN ISLAND,22,False,Weekday,82.5,91.0,74.0,0.0,8059.0,437500.0,75807.0
2022-07-14,BRONX,435,False,Weekday,81.0,90.0,72.0,0.0,55696.0,388600.0,25979.0
2022-07-14,BROOKLYN,329,False,Weekday,81.0,90.0,72.0,0.0,44555.0,543800.0,40734.0
2022-07-14,MANHATTAN,451,False,Weekday,81.0,90.0,72.0,0.0,89201.0,672800.0,43107.0
2022-07-14,QUEENS,259,False,Weekday,81.0,90.0,72.0,0.0,25605.0,462500.0,57474.0
2022-07-14,STATEN ISLAND,32,False,Weekday,81.0,90.0,72.0,0.0,7723.0,437500.0,75807.0
2022-07-15,BRONX,549,False,Weekday,79.5,86.0,73.0,0.0,66425.0,391700.0,25470.0
2022-07-15,BROOKLYN,476,False,Weekday,79.5,86.0,73.0,0.0,46966.0,551900.0,40734.0
2022-07-15,MANHATTAN,593,False,Weekday,79.5,86.0,73.0,0.0,89201.0,616300.0,42721.0
2022-07-15,QUEENS,403,False,Weekday,79.5,86.0,73.0,0.0,30376.0,448200.0,55129.0
2022-07-15,STATEN ISLAND,39,False,Weekday,79.5,86.0,73.0,0.0,10852.0,414600.0,61925.0
2022-07-16,BRONX,1538,False,Weekend,75.5,85.0,66.0,1.11,35820.0,391300.0,44012.0
2022-07-16,BROOKLYN,924,False,Weekend,75.5,85.0,66.0,1.11,40566.0,551900.0,42922.0
2022-07-16,MANHATTAN,727,False,Weekend,75.5,85.0,66.0,1.11,92116.0,535600.0,42721.0
2022-07-16,QUEENS,654,False,Weekend,75.5,85.0,66.0,1.11,23021.0,442900.0,55129.0
2022-07-16,STATEN ISLAND,82,False,Weekend,75.5,85.0,66.0,1.11,7723.0,437500.0,75807.0
2022-07-17,BRONX,2924,False,Weekend,77.0,83.0,71.0,0.0,33601.0,391300.0,44012.0
2022-07-17,BROOKLYN,843,False,Weekend,77.0,83.0,71.0,0.0,42508.0,543800.0,40734.0
2022-07-17,MANHATTAN,685,False,Weekend,77.0,83.0,71.0,0.0,87199.0,535600.0,41556.0
2022-07-17,QUEENS,686,False,Weekend,77.0,83.0,71.0,0.0,23021.0,445050.0,56724.0
2022-07-17,STATEN ISLAND,64,False,Weekend,77.0,83.0,71.0,0.0,9819.0,415300.0,70758.0
2022-07-18,BRONX,2253,False,Weekday,75.0,81.0,69.0,1.85,33601.0,391300.0,44012.0
2022-07-18,BROOKLYN,273,False,Weekday,75.0,81.0,69.0,1.85,47796.0,546300.0,40734.0
2022-07-18,MANHATTAN,226,False,Weekday,75.0,81.0,69.0,1.85,90658.5,661500.0,43107.0
2022-07-18,QUEENS,183,False,Weekday,75.0,81.0,69.0,1.85,27290.0,442900.0,56608.0
2022-07-18,STATEN ISLAND,15,False,Weekday,75.0,81.0,69.0,1.85,7184.0,437500.0,77242.0
2022-07-19,BRONX,909,False,Weekday,81.5,90.0,73.0,0.0,33601.0,391300.0,44012.0
2022-07-19,BROOKLYN,279,False,Weekday,81.5,90.0,73.0,0.0,47796.0,543800.0,40734.0
2022-07-19,MANHATTAN,303,False,Weekday,81.5,90.0,73.0,0.0,87199.0,672800.0,41556.0
2022-07-19,QUEENS,192,False,Weekday,81.5,90.0,73.0,0.0,25605.0,464500.0,56391.5
2022-07-19,STATEN ISLAND,24,False,Weekday,81.5,90.0,73.0,0.0,10870.5,450200.0,76524.5
2022-07-20,BRONX,315,False,Weekday,86.5,95.0,78.0,0.0,70778.0,391300.0,25470.0
2022-07-20,BROOKLYN,330,False,Weekday,86.5,95.0,78.0,0.0,48484.5,549100.0,40734.0
2022-07-20,MANHATTAN,276,False,Weekday,86.5,95.0,78.0,0.0,87199.0,602400.0,41556.0
2022-07-20,QUEENS,206,False,Weekday,86.5,95.0,78.0,0.0,27290.0,447200.0,53041.0
2022-07-20,STATEN ISLAND,23,False,Weekday,86.5,95.0,78.0,0.0,10852.0,437500.0,75807.0
2022-07-21,BRONX,365,False,Weekday,83.0,92.0,74.0,0.16,70778.0,388600.0,25470.0
2022-07-21,BROOKLYN,303,False,Weekday,83.0,92.0,74.0,0.16,46966.0,582300.0,42170.0
2022-07-21,MANHATTAN,311,False,Weekday,83.0,92.0,74.0,0.16,87199.0,535600.0,41171.0
2022-07-21,QUEENS,208,False,Weekday,83.0,92.0,74.0,0.16,22783.0,456350.0,55129.0
2022-07-21,STATEN ISLAND,12,False,Weekday,83.0,92.0,74.0,0.16,9287.5,437500.0,75807.0
2022-07-22,BRONX,512,False,Weekday,86.0,94.0,78.0,0.0,66425.0,388600.0,25470.0
2022-07-22,BROOKLYN,426,False,Weekday,86.0,94.0,78.0,0.0,47796.0,546300.0,41639.0
2022-07-22,MANHATTAN,414,False,Weekday,86.0,94.0,78.0,0.0,86960.5,535600.0,41556.0
2022-07-22,QUEENS,280,False,Weekday,86.0,94.0,78.0,0.0,27290.0,460500.0,53329.0
2022-07-22,STATEN ISLAND,26,False,Weekday,86.0,94.0,78.0,0.0,9819.0,415300.0,70758.0
2022-07-23,BRONX,1597,False,Weekend,86.5,95.0,78.0,0.0,41649.0,391300.0,44012.0
2022-07-23,BROOKLYN,661,False,Weekend,86.5,95.0,78.0,0.0,46966.0,543800.0,40734.0
2022-07-23,MANHATTAN,641,False,Weekend,86.5,95.0,78.0,0.0,87199.0,422100.0,41171.0
2022-07-23,QUEENS,606,False,Weekend,86.5,95.0,78.0,0.0,22341.0,442900.0,56735.0
2022-07-23,STATEN ISLAND,53,False,Weekend,86.5,95.0,78.0,0.0,9819.0,415300.0,70758.0
2022-07-24,BRONX,3471,False,Weekend,87.0,95.0,79.0,0.0,33601.0,391300.0,44012.0
2022-07-24,BROOKLYN,684,False,Weekend,87.0,95.0,79.0,0.0,44555.0,533400.0,40734.0
2022-07-24,MANHATTAN,573,False,Weekend,87.0,95.0,79.0,0.0,89201.0,422100.0,41556.0
2022-07-24,QUEENS,631,False,Weekend,87.0,95.0,79.0,0.0,25886.0,442900.0,56724.0
2022-07-24,STATEN ISLAND,58,False,Weekend,87.0,95.0,79.0,0.0,10335.5,403700.0,56848.0
2022-07-25,BRONX,2643,False,Weekday,79.5,86.0,73.0,0.98,33601.0,391300.0,44012.0
2022-07-25,BROOKLYN,241,False,Weekday,79.5,86.0,73.0,0.98,46966.0,582300.0,42922.0
2022-07-25,MANHATTAN,259,False,Weekday,79.5,86.0,73.0,0.98,92116.0,602400.0,41556.0
2022-07-25,QUEENS,180,False,Weekday,79.5,86.0,73.0,0.98,21345.0,464500.0,55129.0
2022-07-25,STATEN ISLAND,26,False,Weekday,79.5,86.0,73.0,0.98,7602.0,443850.0,75807.0
2022-07-26,BRONX,2228,False,Weekday,76.0,81.0,71.0,0.0,33601.0,391300.0,44012.0
2022-07-26,BROOKLYN,301,False,Weekday,76.0,81.0,71.0,0.0,47796.0,551900.0,40734.0
2022-07-26,MANHATTAN,389,False,Weekday,76.0,81.0,71.0,0.0,92116.0,716100.0,59929.0
2022-07-26,QUEENS,235,False,Weekday,76.0,81.0,71.0,0.0,21185.0,480900.0,56059.0
2022-07-26,STATEN ISLAND,22,False,Weekday,76.0,81.0,71.0,0.0,10335.5,414950.0,66341.5
2022-07-27,BRONX,2356,False,Weekday,77.5,85.0,70.0,0.0,33601.0,391300.0,44012.0
2022-07-27,BROOKLYN,376,False,Weekday,77.5,85.0,70.0,0.0,40566.0,582300.0,42922.0
2022-07-27,MANHATTAN,399,False,Weekday,77.5,85.0,70.0,0.0,87199.0,616300.0,43107.0
2022-07-27,QUEENS,227,False,Weekday,77.5,85.0,70.0,0.0,22481.0,501700.0,56059.0
2022-07-27,STATEN ISLAND,46,False,Weekday,77.5,85.0,70.0,0.0,7723.0,437500.0,75807.0
2022-07-28,BRONX,1870,False,Weekday,80.0,87.0,73.0,0.02,33601.0,391300.0,44012.0
2022-07-28,BROOKLYN,310,False,Weekday,80.0,87.0,73.0,0.02,49173.0,582300.0,42922.0
2022-07-28,MANHATTAN,350,False,Weekday,80.0,87.0,73.0,0.02,87199.0,672800.0,43107.0
2022-07-28,QUEENS,217,False,Weekday,80.0,87.0,73.0,0.02,21062.0,448200.0,57474.0
2022-07-28,STATEN ISLAND,27,False,Weekday,80.0,87.0,73.0,0.02,9819.0,415300.0,70758.0
2022-07-29,BRONX,2099,False,Weekday,78.5,85.0,72.0,0.1,33601.0,391300.0,44012.0
2022-07-29,BROOKLYN,438,False,Weekday,78.5,85.0,72.0,0.1,44555.0,582300.0,41328.0
2022-07-29,MANHATTAN,412,False,Weekday,78.5,85.0,72.0,0.1,92116.0,672800.0,43107.0
2022-07-29,QUEENS,349,False,Weekday,78.5,85.0,72.0,0.1,21345.0,495800.0,56724.0
2022-07-29,STATEN ISLAND,40,False,Weekday,78.5,85.0,72.0,0.1,10852.0,414600.0,61925.0
2022-07-30,BRONX,2227,False,Weekend,80.0,87.0,73.0,0.0,33601.0,391300.0,44012.0
2022-07-30,BROOKLYN,942,False,Weekend,80.0,87.0,73.0,0.0,47796.0,551900.0,40734.0
2022-07-30,MANHATTAN,793,False,Weekend,80.0,87.0,73.0,0.0,92116.0,672800.0,42721.0
2022-07-30,QUEENS,606,False,Weekend,80.0,87.0,73.0,0.0,30376.0,447200.0,55129.0
2022-07-30,STATEN ISLAND,84,False,Weekend,80.0,87.0,73.0,0.0,7723.0,437500.0,75807.0
2022-07-31,BRONX,3487,False,Weekend,78.5,86.0,71.0,0.0,33601.0,391300.0,44012.0
2022-07-31,BROOKLYN,813,False,Weekend,78.5,86.0,71.0,0.0,40566.0,543800.0,40734.0
2022-07-31,MANHATTAN,807,False,Weekend,78.5,86.0,71.0,0.0,89201.0,422100.0,41556.0
2022-07-31,QUEENS,672,False,Weekend,78.5,86.0,71.0,0.0,27290.0,442900.0,56735.0
2022-07-31,STATEN ISLAND,55,False,Weekend,78.5,86.0,71.0,0.0,9819.0,414600.0,61925.0
2022-08-01,BRONX,722,False,Weekday,72.5,77.0,68.0,0.48,33601.0,391300.0,44012.0
2022-08-01,BROOKLYN,326,False,Weekday,72.5,77.0,68.0,0.48,46966.0,546300.0,41639.0
2022-08-01,MANHATTAN,272,False,Weekday,72.5,77.0,68.0,0.48,87199.0,602400.0,41556.0
2022-08-01,QUEENS,233,False,Weekday,72.5,77.0,68.0,0.48,23021.0,495800.0,56059.0
2022-08-01,STATEN ISLAND,20,False,Weekday,72.5,77.0,68.0,0.48,9819.0,415300.0,70758.0
2022-08-02,BRONX,264,False,Weekday,81.0,90.0,72.0,0.0,63167.0,388600.0,25470.0
2022-08-02,BROOKLYN,359,False,Weekday,81.0,90.0,72.0,0.0,54944.0,582300.0,42546.0
2022-08-02,MANHATTAN,382,False,Weekday,81.0,90.0,72.0,0.0,89201.0,672800.0,42721.0
2022-08-02,QUEENS,229,False,Weekday,81.0,90.0,72.0,0.0,22201.0,499600.0,55492.0
2022-08-02,STATEN ISLAND,36,False,Weekday,81.0,90.0,72.0,0.0,10852.0,414600.0,61925.0
2022-08-03,BRONX,287,False,Weekday,80.0,89.0,71.0,0.0,57907.0,388600.0,26754.0
2022-08-03,BROOKLYN,340,False,Weekday,80.0,89.0,71.0,0.0,49746.0,546300.0,40734.0
2022-08-03,MANHATTAN,334,False,Weekday,80.0,89.0,71.0,0.0,89201.0,672800.0,42721.0
2022-08-03,QUEENS,228,False,Weekday,80.0,89.0,71.0,0.0,27290.0,495800.0,53041.0
2022-08-03,STATEN ISLAND,26,False,Weekday,80.0,89.0,71.0,0.0,7723.0,443850.0,75807.0
2022-08-04,BRONX,348,False,Weekday,84.5,93.0,76.0,0.0,66425.0,388600.0,25979.0
2022-08-04,BROOKLYN,351,False,Weekday,84.5,93.0,76.0,0.0,49173.0,551900.0,41328.0
2022-08-04,MANHATTAN,411,False,Weekday,84.5,93.0,76.0,0.0,89201.0,672800.0,42721.0
2022-08-04,QUEENS,195,False,Weekday,84.5,93.0,76.0,0.0,21186.0,480900.0,55492.0
2022-08-04,STATEN ISLAND,18,False,Weekday,84.5,93.0,76.0,0.0,9819.0,415300.0,70758.0
2022-08-05,BRONX,907,False,Weekday,83.5,89.0,78.0,0.0,33601.0,391300.0,44012.0
2022-08-05,BROOKLYN,441,False,Weekday,83.5,89.0,78.0,0.0,49746.0,551900.0,42170.0
2022-08-05,MANHATTAN,457,False,Weekday,83.5,89.0,78.0,0.0,89201.0,602400.0,41556.0
2022-08-05,QUEENS,349,False,Weekday,83.5,89.0,78.0,0.0,25324.0,442900.0,56735.0
2022-08-05,STATEN ISLAND,34,False,Weekday,83.5,89.0,78.0,0.0,10852.0,402300.0,56848.0
2022-08-06,BRONX,1779,False,Weekend,84.5,92.0,77.0,0.0,33601.0,391300.0,44012.0
2022-08-06,BROOKLYN,760,False,Weekend,84.5,92.0,77.0,0.0,49746.0,543800.0,40734.0
2022-08-06,MANHATTAN,663,False,Weekend,84.5,92.0,77.0,0.0,89201.0,509000.0,41556.0
2022-08-06,QUEENS,676,False,Weekend,84.5,92.0,77.0,0.0,22783.0,442900.0,57474.0
2022-08-06,STATEN ISLAND,46,False,Weekend,84.5,92.0,77.0,0.0,8395.0,426400.0,73282.5
2022-08-07,BRONX,1095,False,Weekend,84.0,92.0,76.0,0.16,66425.0,391700.0,25470.0
2022-08-07,BROOKLYN,696,False,Weekend,84.0,92.0,76.0,0.16,47796.0,533400.0,40734.0
2022-08-07,MANHATTAN,587,False,Weekend,84.0,92.0,76.0,0.16,89201.0,535600.0,41556.0
2022-08-07,QUEENS,633,False,Weekend,84.0,92.0,76.0,0.16,22201.0,442900.0,56735.0
2022-08-07,STATEN ISLAND,52,False,Weekend,84.0,92.0,76.0,0.16,9107.0,414600.0,61925.0
